player,team,competition_name,season_name,50/50,Bad Behaviour,Ball Receipt*,Ball Recovery,Block,Carry,Clearance,Dispossessed,Dribble,Dribbled Past,Duel,Error,Foul Committed,Foul Won,Goal Keeper,Injury Stoppage,Interception,Miscontrol,Offside,Own Goal Against,Own Goal For,Pass,Player Off,Player On,Pressure,Shield,Shot,Substitution
Desiree Rose Marie Scott,Utah Royals,NWSL,2018,3.0,0.0,201.0,38.0,10.0,214.0,5.0,6.0,7.0,6.0,11.0,0.0,3.0,4.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,280.0,0.0,0.0,82.0,0.0,1.0,0.0
Desiree van Lunteren,Netherlands Women's,Women's World Cup,2019,2.0,0.0,346.0,36.0,18.0,341.0,24.0,6.0,8.0,8.0,30.0,1.0,5.0,4.0,0.0,1.0,15.0,5.0,0.0,0.0,0.0,505.0,0.0,0.0,86.0,1.0,3.0,0.0
Destiney Toussaint,Birmingham City WFC,FA Women's Super League,2020/2021,0.0,0.0,40.0,2.0,5.0,16.0,0.0,4.0,0.0,1.0,10.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,34.0,0.0,0.0,1.0
Deysiré Mayte Salazar Biscaino,Panama Women's,Women's World Cup,2023,0.0,0.0,20.0,10.0,7.0,23.0,2.0,2.0,2.0,4.0,8.0,0.0,5.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,28.0,0.0,0.0,44.0,0.0,0.0,2.0
DiDi Haracic,Washington Spirit,NWSL,2018,0.0,0.0,4.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
Diana Carolina Ospina García Pineda,Colombia Women's,Women's World Cup,2023,1.0,0.0,58.0,12.0,9.0,58.0,7.0,1.0,1.0,4.0,9.0,0.0,3.0,2.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,88.0,1.0,1.0,73.0,0.0,3.0,1.0
Diana Catarina Ribeiro Gomes,Portugal Women's,UEFA Women's Euro,2022,0.0,0.0,102.0,21.0,4.0,117.0,13.0,0.0,4.0,2.0,18.0,0.0,4.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,144.0,0.0,0.0,34.0,0.0,3.0,0.0
Diana Catarina Ribeiro Gomes,Portugal Women's,UEFA Women's Euro,2025,1.0,0.0,90.0,22.0,11.0,97.0,9.0,0.0,2.0,2.0,10.0,0.0,3.0,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,133.0,0.0,0.0,63.0,1.0,2.0,0.0
Diana Catarina Ribeiro Gomes,Portugal Women's,Women's World Cup,2023,0.0,0.0,54.0,9.0,5.0,51.0,8.0,1.0,1.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,75.0,0.0,0.0,13.0,0.0,1.0,0.0
Diana Matheson,Utah Royals,NWSL,2018,1.0,0.0,219.0,23.0,7.0,168.0,3.0,7.0,5.0,5.0,12.0,0.0,2.0,2.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,191.0,0.0,0.0,100.0,0.0,5.0,4.0
Diana Micaela Abreu de Sousa e Silva,Aston Villa,FA Women's Super League,2020/2021,1.0,0.0,264.0,40.0,11.0,188.0,5.0,17.0,21.0,6.0,29.0,0.0,7.0,11.0,0.0,1.0,6.0,16.0,1.0,0.0,0.0,154.0,0.0,0.0,110.0,0.0,9.0,4.0
Diana Micaela Abreu de Sousa e Silva,Portugal Women's,UEFA Women's Euro,2022,0.0,0.0,116.0,9.0,4.0,86.0,0.0,5.0,7.0,1.0,6.0,0.0,1.0,7.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,83.0,0.0,0.0,31.0,0.0,6.0,1.0
Diana Micaela Abreu de Sousa e Silva,Portugal Women's,UEFA Women's Euro,2025,2.0,0.0,81.0,12.0,8.0,57.0,1.0,3.0,2.0,2.0,6.0,0.0,4.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,62.0,1.0,1.0,36.0,0.0,4.0,3.0
Diana Micaela Abreu de Sousa e Silva,Portugal Women's,Women's World Cup,2023,1.0,0.0,85.0,3.0,2.0,45.0,0.0,4.0,3.0,0.0,7.0,0.0,2.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,37.0,2.0,2.0,36.0,0.0,0.0,2.0
Diane Caldwell,Republic of Ireland Women's,Women's World Cup,2023,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Do-Yeon Kim,Korea Republic Women's,Women's World Cup,2019,0.0,0.0,111.0,6.0,5.0,109.0,15.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,137.0,0.0,0.0,25.0,0.0,0.0,0.0
Dolores Isabel Jacome Silva,Portugal Women's,UEFA Women's Euro,2022,0.0,0.0,56.0,7.0,3.0,42.0,5.0,2.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,71.0,1.0,1.0,30.0,0.0,2.0,2.0
Dolores Isabel Jacome Silva,Portugal Women's,UEFA Women's Euro,2025,0.0,0.0,10.0,3.0,0.0,11.0,1.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0
Dolores Isabel Jacome Silva,Portugal Women's,Women's World Cup,2023,0.0,0.0,53.0,8.0,4.0,47.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,76.0,0.0,0.0,48.0,0.0,0.0,1.0
Dominika Grabowska,Poland Women's,UEFA Women's Euro,2025,1.0,0.0,13.0,4.0,0.0,15.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,26.0,0.0,0.0,1.0
Dominique Bond-Flasza,Jamaica Women's,Women's World Cup,2019,0.0,0.0,19.0,8.0,1.0,25.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,38.0,0.0,0.0,9.0,0.0,1.0,0.0
Dominique Bruinenberg,Everton LFC,FA Women's Super League,2018/2019,1.0,0.0,252.0,55.0,17.0,237.0,8.0,4.0,10.0,18.0,32.0,0.0,14.0,5.0,0.0,1.0,11.0,12.0,0.0,0.0,0.0,282.0,0.0,0.0,155.0,0.0,8.0,4.0
Dominique Jaylin Abrena Randle,Philippines Women's,Women's World Cup,2023,0.0,0.0,6.0,4.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,22.0,0.0,0.0,0.0
Dominique Johanna Anna Petrone Janssen,Arsenal WFC,FA Women's Super League,2018/2019,1.0,0.0,859.0,126.0,28.0,886.0,46.0,14.0,21.0,27.0,48.0,0.0,17.0,9.0,0.0,2.0,16.0,18.0,0.0,0.0,0.0,1048.0,1.0,1.0,230.0,2.0,27.0,2.0
Dominique Johanna Anna Petrone Janssen,Netherlands Women's,UEFA Women's Euro,2022,0.0,0.0,229.0,11.0,8.0,214.0,12.0,1.0,3.0,4.0,6.0,1.0,3.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,280.0,0.0,0.0,35.0,0.0,0.0,0.0
Dominique Johanna Anna Petrone Janssen,Netherlands Women's,UEFA Women's Euro,2025,1.0,0.0,142.0,12.0,5.0,134.0,11.0,2.0,2.0,2.0,9.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,181.0,0.0,0.0,32.0,0.0,1.0,0.0
Dominique Johanna Anna Petrone Janssen,Netherlands Women's,Women's World Cup,2019,0.0,0.0,336.0,35.0,13.0,332.0,37.0,2.0,6.0,6.0,16.0,0.0,5.0,3.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,418.0,0.0,0.0,67.0,0.0,4.0,0.0
Dominique Johanna Anna Petrone Janssen,Netherlands Women's,Women's World Cup,2023,1.0,0.0,261.0,23.0,13.0,247.0,34.0,1.0,3.0,4.0,14.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,346.0,0.0,0.0,77.0,0.0,4.0,0.0
Dominique Richardson,NJ/NY Gotham FC,NWSL,2018,2.0,0.0,108.0,21.0,11.0,107.0,17.0,1.0,1.0,6.0,8.0,2.0,2.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,34.0,0.0,2.0,1.0
Dougenie Tabita Kerbie Joseph,Haiti Women's,Women's World Cup,2023,0.0,0.0,70.0,26.0,4.0,78.0,15.0,5.0,3.0,0.0,13.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,102.0,0.0,0.0,41.0,1.0,1.0,0.0
Drew Spence,Chelsea FCW,FA Women's Super League,2018/2019,1.0,0.0,506.0,84.0,22.0,454.0,11.0,21.0,12.0,15.0,26.0,0.0,19.0,13.0,0.0,4.0,12.0,26.0,2.0,0.0,0.0,490.0,2.0,2.0,162.0,0.0,33.0,9.0
Drew Spence,Chelsea FCW,FA Women's Super League,2019/2020,1.0,0.0,295.0,60.0,5.0,263.0,9.0,17.0,18.0,4.0,34.0,0.0,8.0,6.0,0.0,3.0,5.0,13.0,0.0,0.0,0.0,288.0,0.0,0.0,148.0,1.0,17.0,6.0
Drew Spence,Chelsea FCW,FA Women's Super League,2020/2021,0.0,0.0,153.0,12.0,2.0,112.0,2.0,6.0,3.0,1.0,8.0,0.0,4.0,5.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,161.0,0.0,0.0,44.0,0.0,5.0,1.0
Drew Spence,Jamaica Women's,Women's World Cup,2023,1.0,0.0,136.0,25.0,10.0,103.0,12.0,7.0,4.0,8.0,17.0,0.0,4.0,7.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,134.0,0.0,0.0,112.0,0.0,7.0,0.0
Duan Song,China PR Women's,Women's World Cup,2019,0.0,0.0,40.0,3.0,1.0,34.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,31.0,0.0,0.0,5.0,0.0,1.0,0.0
Dzsenifer Marozsan,Germany Women's,Women's World Cup,2019,0.0,0.0,70.0,3.0,3.0,52.0,1.0,2.0,5.0,1.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,66.0,0.0,0.0,26.0,0.0,0.0,0.0
Débora Cristiane de Oliveira,Brazil Women's,Women's World Cup,2019,0.0,0.0,180.0,29.0,11.0,140.0,3.0,11.0,13.0,8.0,9.0,0.0,5.0,6.0,0.0,1.0,5.0,16.0,0.0,0.0,0.0,110.0,0.0,0.0,60.0,0.0,12.0,0.0
Débora Cristiane de Oliveira,Brazil Women's,Women's World Cup,2023,0.0,0.0,136.0,21.0,4.0,77.0,0.0,7.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,1.0,0.0,0.0,76.0,0.0,0.0,31.0,0.0,6.0,2.0
Débora Cristiane de Oliveira,North Carolina Courage,NWSL,2018,4.0,0.0,425.0,108.0,28.0,395.0,2.0,24.0,44.0,15.0,25.0,0.0,4.0,13.0,0.0,0.0,16.0,20.0,0.0,0.0,0.0,376.0,0.0,0.0,232.0,1.0,37.0,10.0
Ebony Salmon,Bristol City WFC,FA Women's Super League,2019/2020,1.0,0.0,284.0,53.0,4.0,202.0,3.0,24.0,31.0,9.0,15.0,0.0,7.0,5.0,0.0,2.0,1.0,31.0,0.0,0.0,0.0,121.0,0.0,0.0,150.0,0.0,24.0,5.0
Ebony Salmon,Bristol City WFC,FA Women's Super League,2020/2021,0.0,0.0,770.0,70.0,10.0,410.0,3.0,62.0,62.0,21.0,38.0,0.0,23.0,27.0,0.0,5.0,7.0,64.0,0.0,0.0,0.0,250.0,2.0,2.0,228.0,1.0,60.0,3.0
Elena Dhont,Belgium Women's,UEFA Women's Euro,2022,0.0,0.0,121.0,14.0,5.0,87.0,1.0,10.0,10.0,4.0,16.0,0.0,1.0,4.0,0.0,2.0,7.0,10.0,0.0,0.0,0.0,74.0,1.0,1.0,61.0,1.0,3.0,3.0
Elena Dhont,Belgium Women's,UEFA Women's Euro,2025,0.0,0.0,12.0,4.0,2.0,15.0,1.0,4.0,3.0,1.0,6.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,20.0,0.0,1.0,0.0
Elena Linari,Italy Women's,UEFA Women's Euro,2022,0.0,0.0,129.0,20.0,6.0,128.0,8.0,0.0,2.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,20.0,0.0,1.0,0.0
Elena Linari,Italy Women's,UEFA Women's Euro,2025,1.0,0.0,167.0,24.0,12.0,170.0,18.0,3.0,3.0,2.0,10.0,0.0,6.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,248.0,0.0,0.0,37.0,1.0,1.0,0.0
Elena Linari,Italy Women's,Women's World Cup,2019,2.0,0.0,130.0,17.0,14.0,139.0,29.0,1.0,0.0,5.0,16.0,0.0,3.0,1.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,32.0,0.0,0.0,0.0
Elena Linari,Italy Women's,Women's World Cup,2023,1.0,0.0,102.0,22.0,4.0,111.0,16.0,0.0,0.0,3.0,11.0,0.0,1.0,3.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,146.0,1.0,1.0,23.0,1.0,2.0,0.0
Eliana Noemí Stábile,Argentina Women's,Women's World Cup,2019,0.0,0.0,49.0,16.0,8.0,51.0,10.0,3.0,0.0,5.0,13.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,110.0,0.0,0.0,52.0,0.0,0.0,0.0
Eliana Noemí Stábile,Argentina Women's,Women's World Cup,2023,0.0,0.0,99.0,13.0,5.0,82.0,8.0,0.0,5.0,4.0,12.0,0.0,2.0,2.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,167.0,0.0,0.0,34.0,1.0,1.0,0.0
Elin Ingrid Johanna Rubensson,Sweden Women's,UEFA Women's Euro,2022,1.0,0.0,2.0,3.0,0.0,3.0,1.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0
Elin Ingrid Johanna Rubensson,Sweden Women's,Women's World Cup,2019,0.0,0.0,168.0,33.0,9.0,165.0,4.0,10.0,6.0,6.0,15.0,0.0,5.0,2.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,183.0,0.0,0.0,90.0,0.0,6.0,4.0
Elin Ingrid Johanna Rubensson,Sweden Women's,Women's World Cup,2023,4.0,0.0,193.0,48.0,22.0,211.0,16.0,2.0,5.0,7.0,27.0,0.0,12.0,3.0,0.0,2.0,16.0,4.0,0.0,0.0,0.0,276.0,0.0,0.0,153.0,0.0,8.0,4.0
Elisa Bartoli,Italy Women's,UEFA Women's Euro,2022,0.0,0.0,81.0,14.0,2.0,80.0,5.0,4.0,4.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,117.0,0.0,0.0,22.0,0.0,0.0,0.0
Elisa Bartoli,Italy Women's,Women's World Cup,2019,1.0,0.0,73.0,23.0,10.0,86.0,10.0,4.0,6.0,2.0,16.0,0.0,6.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,151.0,1.0,1.0,73.0,1.0,1.0,2.0
Elisa Bartoli,Italy Women's,Women's World Cup,2023,0.0,0.0,8.0,5.0,0.0,11.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,5.0,1.0,0.0,0.0
Elisa De Almeida,France Women's,UEFA Women's Euro,2025,0.0,0.0,95.0,13.0,3.0,87.0,13.0,1.0,6.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,168.0,0.0,0.0,24.0,0.0,4.0,2.0
Elisa De Almeida,France Women's,Women's World Cup,2023,0.0,0.0,188.0,13.0,9.0,172.0,16.0,1.0,3.0,4.0,13.0,0.0,3.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0,30.0,1.0,3.0,1.0
Elisa Senß,Germany Women's,UEFA Women's Euro,2025,1.0,0.0,139.0,28.0,6.0,140.0,7.0,10.0,4.0,4.0,23.0,0.0,17.0,5.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,169.0,0.0,0.0,180.0,0.0,2.0,4.0
Elisabeth Terland,Norway Women's,UEFA Women's Euro,2022,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Elisabeth Terland,Norway Women's,UEFA Women's Euro,2025,0.0,0.0,46.0,1.0,2.0,19.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,21.0,0.0,0.0,50.0,0.0,3.0,1.0
Elisabetta Oliviero,Italy Women's,UEFA Women's Euro,2025,1.0,0.0,89.0,31.0,8.0,95.0,5.0,7.0,3.0,4.0,18.0,0.0,3.0,5.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,121.0,0.0,0.0,60.0,1.0,3.0,0.0
Elise Bussaglia,France Women's,Women's World Cup,2019,0.0,0.0,171.0,33.0,5.0,151.0,6.0,1.0,1.0,11.0,14.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,216.0,0.0,0.0,59.0,0.0,5.0,0.0
Elise Hughes,Bristol City WFC,FA Women's Super League,2019/2020,1.0,1.0,77.0,5.0,3.0,19.0,1.0,1.0,0.0,0.0,18.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,41.0,0.0,0.0,23.0,0.0,0.0,1.0
Elise Hughes,Everton LFC,FA Women's Super League,2018/2019,0.0,0.0,253.0,21.0,5.0,99.0,1.0,8.0,8.0,1.0,25.0,0.0,8.0,3.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,98.0,0.0,0.0,112.0,0.0,7.0,1.0
Elise Hughes,Everton LFC,FA Women's Super League,2019/2020,0.0,0.0,60.0,4.0,1.0,21.0,0.0,5.0,1.0,2.0,7.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,20.0,0.0,0.0,32.0,0.0,1.0,1.0
Elise Hughes,Wales,UEFA Women's Euro,2025,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
Elise Kellond-Knight,Australia Women's,Women's World Cup,2019,0.0,0.0,110.0,20.0,5.0,120.0,5.0,3.0,7.0,3.0,7.0,0.0,3.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,158.0,0.0,0.0,25.0,0.0,4.0,1.0
Elise Thorsnes,Norway Women's,Women's World Cup,2019,0.0,0.0,22.0,1.0,1.0,10.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,7.0,0.0,1.0,0.0
Elise Thorsnes,Utah Royals,NWSL,2018,0.0,0.0,22.0,4.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,24.0,0.0,0.0,7.0,0.0,0.0,0.0
Elish Sulola,Tottenham Hotspur Women,FA Women's Super League,2020/2021,0.0,0.0,9.0,1.0,0.0,8.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0
Elisha N''Dow,Aston Villa,FA Women's Super League,2020/2021,0.0,0.0,356.0,67.0,44.0,380.0,118.0,11.0,12.0,18.0,63.0,1.0,21.0,15.0,0.0,4.0,32.0,7.0,0.0,0.0,0.0,524.0,1.0,1.0,259.0,3.0,1.0,4.0
Elizabeth Addo,OL Reign,NWSL,2018,2.0,1.0,97.0,18.0,4.0,100.0,0.0,16.0,13.0,2.0,3.0,0.0,5.0,6.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,64.0,1.0,1.0,49.0,0.0,3.0,2.0
Elizabeth Arnott,Manchester United,FA Women's Super League,2019/2020,0.0,0.0,39.0,1.0,2.0,27.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,14.0,0.0,1.0,0.0
Elizabeth Arnott,Scotland Women's,Women's World Cup,2019,0.0,0.0,24.0,1.0,2.0,15.0,2.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,18.0,0.0,0.0,1.0
Elizabeth Ball,Portland Thorns,NWSL,2018,0.0,0.0,14.0,4.0,4.0,18.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,6.0,0.0,0.0,0.0
Elizabeth Doon Hassett,New Zealand Women's,Women's World Cup,2019,0.0,0.0,70.0,18.0,2.0,60.0,4.0,3.0,8.0,2.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,62.0,0.0,0.0,40.0,0.0,1.0,2.0
Elizabeth Doon Hassett,New Zealand Women's,Women's World Cup,2023,1.0,0.0,91.0,16.0,5.0,74.0,1.0,7.0,1.0,2.0,11.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,69.0,0.0,0.0,49.0,0.0,2.0,1.0
Elizabeth Eddy,North Carolina Courage,NWSL,2018,0.0,0.0,39.0,5.0,5.0,41.0,3.0,1.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,50.0,0.0,0.0,16.0,0.0,0.0,0.0
Ella Franklin-Fraiture,Aston Villa,FA Women's Super League,2020/2021,0.0,0.0,313.0,51.0,31.0,306.0,26.0,20.0,29.0,11.0,38.0,0.0,6.0,17.0,0.0,0.0,20.0,15.0,0.0,0.0,0.0,432.0,0.0,0.0,156.0,2.0,3.0,2.0
Ella Jade Mastrantonio,Bristol City WFC,FA Women's Super League,2020/2021,2.0,0.0,273.0,58.0,19.0,278.0,24.0,7.0,10.0,26.0,38.0,0.0,19.0,9.0,0.0,1.0,15.0,7.0,0.0,0.0,0.0,372.0,0.0,0.0,232.0,0.0,7.0,5.0
Ella Palis,France Women's,UEFA Women's Euro,2022,0.0,0.0,21.0,5.0,1.0,19.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,0.0,0.0,0.0
Ella Powell,Wales,UEFA Women's Euro,2025,0.0,0.0,18.0,2.0,1.0,12.0,2.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,1.0,1.0,12.0,0.0,0.0,0.0
Ella Rutherford,Bristol City WFC,FA Women's Super League,2018/2019,1.0,0.0,571.0,97.0,41.0,445.0,27.0,51.0,65.0,28.0,79.0,1.0,31.0,13.0,0.0,5.0,14.0,52.0,0.0,0.0,0.0,369.0,2.0,2.0,472.0,1.0,27.0,11.0
